"","Row.names","Log2FoldChange","AveExpr","t","P.Value","P.Adjust","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name","col"
"3106","ENSG00000270542",-0.645025681955928,4.26992843882984,-2.42564266217432,0.0166431336108555,0.18230706298231,-3.24363868366845,"chr9",33449755,33449941,0.475935828877005,0.475935828877005,".",187,186,"5","processed_pseudogene",47.59,"RP11-311H10.7","not"
"1144","ENSG00000231680",0.426176360535239,6.92964959436409,2.41574660242091,0.0170819496428694,0.184921615008243,-3.60606061981326,"chr11",64394342,64395831,0.491275167785235,0.519812909379529,".",1490,983,"6","lincRNA",49.13,"AP003774.6","not"
"1220","ENSG00000232818",0.745417489183251,3.0648881064286,2.41751798507858,0.0170026555824689,0.184921615008243,-3.17003867930326,"chr7",23490473,23491364,0.61322869955157,0.61322869955157,".",892,891,"8","processed_pseudogene",61.32,"RPS2P32","not"
"2236","ENSG00000255847",0.505793281915989,6.71731811003198,2.41370547453564,0.017173725361197,0.184921615008243,-3.58811287382718,"chr11",73963657,73970287,0.524958528125471,0.529651062980765,"0.522579176920163",6631,1405,"6","antisense",52.5,"RP11-167N4.2","not"
"2469","ENSG00000259984",0.790155456955642,3.43504173741883,2.4146057986883,0.017133190078578,0.184921615008243,-3.20652269825248,"chr1",25336429,25337465,0.474445515911283,0.601786970079878,".",1037,457,"8","unprocessed_pseudogene",47.44,"RP11-335G20.7","not"
"2635","ENSG00000261448",0.561252753192829,4.49486207430483,2.41733090167102,0.0170110147144269,0.184921615008243,-3.28029653705606,"chr16",17134504,17138736,0.472241908811717,0.555163049153578,"0.4691399662731871",4233,638,"7","antisense",47.22,"CTD-2576D5.4","not"
"3140","ENSG00000271304",-0.883798467973612,4.1058593708145,-2.41522281488529,0.0171054592175068,0.184921615008243,-3.25571632679088,"chr6",35989515,35990436,0.431670281995662,0.394965550556352,".",922,555,"2","processed_pseudogene",43.17,"DPRXP2","not"
"1250","ENSG00000233223",0.364659733822291,7.04633323186256,2.41191110255123,0.017254767226709,0.185269407425766,-3.63004700704667,"chr17",7581964,7584072,0.610241820768137,0.622086970081589,".",2109,1054,"8","antisense",61.02,"AC113189.5","not"
"371","ENSG00000207688",-0.84618514920949,3.51892719770712,-2.40959396208446,0.017359921503467,0.185484751312892,-3.22281526398574,"chr17",67471489,67471585,0.360824742268041,0.360824742268041,".",97,96,"1","miRNA",36.08,"hsa-mir-548d-2","not"
"1506","ENSG00000237135",-0.693982889473056,5.18835950359218,-2.40931936066939,0.0173724208017336,0.185484751312892,-3.39841029853515,"chr10",30919012,30921235,0.386241007194245,0.37817010472355,".",2224,1931,"1","processed_pseudogene",38.62,"DDX10P1","not"
"392","ENSG00000212257",-0.881740792012827,3.96860305731861,-2.39100384540133,0.0182243382567078,0.187665427999342,-3.27877919919475,"chr1",65022968,65023074,0.280373831775701,0.280373831775701,".",107,106,"1","snRNA",28.04,"RNU6-1176P","not"
"449","ENSG00000213888",0.394831107281325,5.93129783737444,2.38828805989772,0.0183537595562877,0.187665427999342,-3.5403908077685,"chr22",31346777,31348719,0.594441585177561,0.594441585177561,".",1943,1942,"8","lincRNA",59.44,"LINC01521","not"
"529","ENSG00000217094",0.48832254622403,5.43890542274383,2.38878465909111,0.0183300334010178,0.187665427999342,-3.44976381287607,"chr10",32188323,32188817,0.480808080808081,0.480808080808081,".",495,494,"5","processed_pseudogene",48.08,"PPIAP31","not"
"542","ENSG00000218227",0.498579883764106,6.73798304136589,2.38440072442744,0.0185404272623331,0.187665427999342,-3.64820701377235,"chr5",178055604,178056194,0.55160744500846,0.55160744500846,".",591,590,"7","processed_pseudogene",55.16,"RP11-889L3.1","not"
"718","ENSG00000225194",0.619559341363005,4.91855504006813,2.40177017629223,0.0177191850334209,0.187665427999342,-3.37834868105672,"chr9",96019732,96027965,0.56643186786495,0.587996053958418,".",8234,2302,"8","lincRNA",56.64,"LINC00092","not"
"1265","ENSG00000233411",-0.612171147337962,6.3669350365155,-2.38568846334024,0.0184784054559868,0.187665427999342,-3.61782731207379,"chr1",167457383,167458661,0.479280688037529,0.468656897606191,".",1279,301,"4","sense_intronic",47.93,"RP11-104L21.2","not"
"1510","ENSG00000237248",-0.613589258497451,6.14055479471509,-2.40222549374575,0.017698097906883,0.187665427999342,-3.55017711680894,"chr12",9240003,9243052,0.427868852459016,0.438883011187737,".",3050,2470,"3","lincRNA",42.79,"LINC00987","not"
"1553","ENSG00000237886",0.454825045239681,6.09546721829782,2.38582255059765,0.0184719579351853,0.187665427999342,-3.57238842614323,"chr9",136546212,136549893,0.647745790331342,0.647050998610119,"0.6802721088435374",3682,1084,"8","antisense",64.77,"NALT1","not"
"1559","ENSG00000237973",-0.604860173058585,7.81334587167181,-2.39768556554764,0.0179093539502376,0.187665427999342,-3.75404099156445,"chr1",631074,632616,0.457550226830849,0.457550226830849,".",1543,1542,"4","unprocessed_pseudogene",45.76,"MTCO1P12","not"
"1709","ENSG00000242094",-0.553268762207971,5.7733502233768,-2.38972874221892,0.0182850025629106,0.187665427999342,-3.52438232571981,"chr3",71570255,71574457,0.367356650011896,0.367338299772268,".",4203,3537,"1","sense_intronic",36.74,"FOXP1-IT1","not"
"1797","ENSG00000244620",0.73233301144829,4.09345785026592,2.38738031946527,0.0183971992051158,0.187665427999342,-3.30068406798733,"chr14",105890084,105896577,0.630736064059132,0.614428559539334,"0.6083412551588759",6494,480,"8","lincRNA",63.07,"AL122127.25","not"
"1994","ENSG00000250461",-0.453290865499687,8.6814324722096,-2.38424584898574,0.0185478989796835,0.187665427999342,-3.85850152593788,"chr5",61375112,61375855,0.377688172043011,0.377688172043011,".",744,743,"1","processed_pseudogene",37.77,"RP11-631M6.2","not"
"2572","ENSG00000260920",-0.517965501562339,5.16654541646752,-2.39894404979428,0.0178505703099975,0.187665427999342,-3.41595413006793,"chr1",40464319,40466767,0.37893017558187,0.37893017558187,".",2449,2448,"1","sense_overlapping",37.89,"RP1-228H13.5","not"
"2620","ENSG00000261342",0.657077721205203,4.40432999411589,2.38390991056325,0.0185641149507373,0.187665427999342,-3.34448379946179,"chr19",2727743,2729327,0.591798107255521,0.591798107255521,".",1585,1584,"8","sense_intronic",59.18,"AC006538.1","not"
"3300","ENSG00000272655",0.294238249815666,7.9002838816481,2.40081176723601,0.0177636446433294,0.187665427999342,-3.74916450228103,"chr7",44013562,44019170,0.540559814583705,0.569663439817729,"0.5418181818181819",5609,1419,"7","transcribed_unprocessed_pseudogene",54.06,"POLR2J4","not"
"3492","ENSG00000274341",-0.5035249861061,5.58884114552423,-2.38541428266464,0.0184915955026417,0.187665427999342,-3.51051527088583,"chr17",32408013,32408309,0.373737373737374,0.373737373737374,".",297,296,"1","lincRNA",37.37,"RP11-227G15.10","not"
"3493","ENSG00000274364",-0.834009561195823,3.03735729373004,-2.39833958072334,0.0178787836101048,0.187665427999342,-3.21423315838605,"chr20",31535263,31535626,0.417582417582418,0.417582417582418,".",364,363,"3","sense_intronic",41.76,"RP3-324O17.7","not"
"3594","ENSG00000276141",-0.391891374775273,7.32967786139645,-2.38408652489345,0.0185555880959241,0.187665427999342,-3.73045968007568,"chr15",22664359,22686213,0.398261267444521,0.433940019209304,"0.38461248379187973",21855,7630,"3","transcribed_unprocessed_pseudogene",39.83,"WHAMMP3","not"
"3646","ENSG00000277246",-0.814128845182398,3.60440249659148,-2.39655182623706,0.0179624575737723,0.187665427999342,-3.2536154106156,"chr13",108267320,108267734,0.375903614457831,0.375903614457831,".",415,414,"1","sense_intronic",37.59,"RP11-153I24.4","not"
"3659","ENSG00000277511",0.544791784248037,5.39504725475979,2.39092003696678,0.0182283200471287,0.187665427999342,-3.4547324865513,"chr17",32127595,32128454,0.383720930232558,0.383720930232558,".",860,859,"1","lincRNA",38.37,"CTD-2095E4.5","not"
"2435","ENSG00000259658",0.42998146434227,5.79501066424532,2.38134565720561,0.0186883071456687,0.18841977575779,-3.53479686168202,"chr15",101737099,101746870,0.443307408923455,0.53644713276502,"0.4234202490016444",9772,1251,"7","transcribed_unprocessed_pseudogene",44.33,"RP11-89K11.1","not"
"1644","ENSG00000240435",-0.794531674191902,3.38985583363447,-2.37400360873447,0.0190479733538154,0.191537954280032,-3.27757956295805,"chr16",68209442,68209778,0.477744807121662,0.477744807121662,".",337,336,"5","processed_pseudogene",47.77,"RPS12P27","not"
"1938","ENSG00000249129",-0.395863590558059,5.88652878091215,-2.36840479443047,0.0193263434310851,0.193314293109354,-3.59428067360931,"chr5",177971316,177972281,0.509316770186335,0.509316770186335,".",966,965,"6","processed_pseudogene",50.93,"SUDS3P1","not"
"3634","ENSG00000276968",-0.720778993480175,2.87960571068414,-2.36879920749867,0.0193066163371607,0.193314293109354,-3.27633458166793,"chr13",48041751,48042184,0.3963133640553,0.3963133640553,".",434,433,"2","antisense",39.63,"RP11-90M2.5","not"
"2305","ENSG00000257509",-0.588716025384645,5.71504458838662,-2.36699334626931,0.0193970849229514,0.193512650373066,-3.55151810248333,"chr12",55761550,55762628,0.462465245597776,0.404657557448678,".",1079,527,"2","sense_intronic",46.25,"RP11-762I7.4","not"
"1087","ENSG00000230562",-0.335795696143525,7.93478961590709,-2.3634489202707,0.0195757406550069,0.194783744056757,-3.83601548167263,"chr2",157379724,157380414,0.377713458755427,0.377713458755427,".",691,690,"1","processed_pseudogene",37.77,"FAM133DP","not"
"1770","ENSG00000243819",0.503674801383164,4.96814772754221,2.36224789900781,0.019636606700436,0.194879222110593,-3.44442870895972,"chr2",10690344,10692099,0.452733485193622,0.452733485193622,".",1756,1755,"4","lincRNA",45.27,"RN7SL832P","not"
"3163","ENSG00000271780",0.498795699245864,5.5579226503971,2.35980782924676,0.0197607810411476,0.195600856086984,-3.53291970399423,"chr14",101948347,101949425,0.589434661723818,0.589434661723818,".",1079,1078,"8","lincRNA",58.94,"RP11-1017G21.5","not"
"598","ENSG00000223343",0.767136101884749,3.11664026481523,2.35717124383446,0.0198957350815816,0.195916292862932,-3.29880933542606,"chr3",48985049,48989988,0.513157894736842,0.590806871912863,".",4940,780,"8","antisense",51.32,"RP13-131K19.2","not"
"1276","ENSG00000233547",-0.741271184714129,3.90221965481825,-2.35749823458871,0.0198789539187033,0.195916292862932,-3.36200199791473,"chr10",112950646,112951875,0.630894308943089,0.476065127491321,".",1230,458,"5","antisense",63.09,"RP11-57H14.2","not"
"530","ENSG00000217130",0.625609093229426,5.82936040278499,2.35570897646322,0.0199709317699398,0.196148608934215,-3.58834758849363,"chr6",34744176,34744673,0.520080321285141,0.520080321285141,".",498,497,"6","processed_pseudogene",52.01,"RP3-375P9.2","not"
"1274","ENSG00000233483",0.70268670099219,3.85549208763681,2.35332350085701,0.0200941428326551,0.196850095120933,-3.35298713661971,"chr17",45245186,45248836,0.63325116406464,0.653450333513149,"0.6184719126486018",3651,1068,"8","antisense",63.33,"CTD-2020K17.4","not"
"628","ENSG00000223799",0.416237546117208,6.13525427487835,2.35158229031569,0.020184500427841,0.197226956622683,-3.63397814806199,"chr21",33263873,33266260,0.481574539363484,0.48920521186531,".",2388,2226,"5","antisense",48.16,"IL10RB-AS1","not"
"3602","ENSG00000276317",0.592058947659545,5.53456747374941,2.34896950547715,0.0203207598996774,0.19804925225301,-3.56172379464733,"chr20",62651272,62652186,0.558469945355191,0.62381648462733,".",915,612,"8","antisense",55.85,"RP11-93B14.10","not"
"2078","ENSG00000252577",-0.61492279095053,5.2882214442343,-2.34610593811257,0.0204710295966726,0.199003538355377,-3.54793873047133,"chr17",60231516,60231646,0.610687022900763,0.610687022900763,".",131,130,"8","scaRNA",61.07,"SCARNA20","not"
"1000","ENSG00000229204",-0.855175308566402,2.85772099948105,-2.34007348912846,0.0207908020345389,0.20057319424691,-3.32019695621105,"chr4",169791221,169791702,0.377593360995851,0.377593360995851,".",482,481,"1","processed_pseudogene",37.76,"PTGES3P3","not"
"2320","ENSG00000257773",-0.742719636679527,3.09217785548256,-2.34093420965625,0.0207449086269653,0.20057319424691,-3.32681810082487,"chr12",106015897,106017006,0.459459459459459,0.459459459459459,".",1110,1109,"4","processed_pseudogene",45.95,"ST13P3","not"
"3477","ENSG00000274104",0.796433415770297,3.03551554130489,2.34184468807931,0.0206964593829463,0.20057319424691,-3.32975360261212,"chr19",34733298,34733837,0.498148148148148,0.498148148148148,".",540,539,"5","lincRNA",49.81,"CTD-2553L13.10","not"
"3308","ENSG00000272688",0.461667355547489,5.52564475209403,2.33731609311607,0.0209384290046132,0.201221408509552,-3.58416823048347,"chr18",3246401,3247086,0.469387755102041,0.469387755102041,".",686,685,"5","lincRNA",46.94,"RP13-270P17.3","not"
"3579","ENSG00000275807",0.630523960435135,4.60295973721807,2.33684259633676,0.0209638720783432,0.201221408509552,-3.45937231766316,"chr16",28822431,28823969,0.725795971410007,0.725795971410007,".",1539,1538,"8","antisense",72.58,"RP11-1348G14.8","not"
"1093","ENSG00000230629",0.600096267853191,4.67162790012389,2.33434056002466,0.0210987705024768,0.20156886112738,-3.47165534889236,"chrX",70962964,70963293,0.436363636363636,0.436363636363636,".",330,329,"3","processed_pseudogene",43.64,"RPS23P8","not"
"1102","ENSG00000230783",-0.746808319517195,3.66178147620023,-2.3342044331646,0.0211061317360424,0.20156886112738,-3.38015733499802,"chr2",159689217,159690291,0.42046511627907,0.389501195594135,".",1075,763,"2","processed_pseudogene",42.05,"AC009961.2","not"
"3685","ENSG00000277969",0.374574379423548,6.65147812853135,2.33317644190661,0.0211617947911718,0.201593939852742,-3.75668526964488,"chr17",38702452,38704747,0.579268292682927,0.579268292682927,".",2296,2295,"7","lincRNA",57.93,"CTB-58E17.1","not"
"1985","ENSG00000250197",-0.69298345159081,4.2858953417202,-2.33139474842156,0.0212585752824505,0.202009611621486,-3.44633523557546,"chr5",115289036,115289330,0.430508474576271,0.430508474576271,".",295,294,"3","processed_pseudogene",43.05,"HMGN1P15","not"
"741","ENSG00000225450",0.477130686173422,6.20458159432887,2.32745402895165,0.0214740188498243,0.203134354822474,-3.70669999485387,"chr22",38739003,38749041,0.535611116645084,0.581944603379597,".",10039,498,"7","antisense",53.56,"RP3-508I15.14","not"
"3636","ENSG00000277007",-0.61741381171417,5.15407608962417,-2.32727553187761,0.0214838228462601,0.203134354822474,-3.58154730937481,"chr1",219270774,219273387,0.406273909716909,0.406273909716909,".",2614,2613,"2","lincRNA",40.63,"RP11-392O17.2","not"
"1870","ENSG00000247199",-0.833927976552961,2.5753270374608,-2.32495433230635,0.0216116747010552,0.203836167589853,-3.3400018218398,"chr5",148268307,148383783,0.372325224936567,0.465318038676776,"0.3712530931352905",115477,2028,"4","antisense",37.23,"RP11-373N22.3","not"
"885","ENSG00000227540",0.678490769754486,4.49785218841324,2.32307205488266,0.0217158420866394,0.204311672701278,-3.4737953049903,"chr10",73252791,73254349,0.422706863373958,0.450954646476935,"0.4409448818897638",1559,937,"4","antisense",42.27,"DNAJC9-AS1","not"
"2151","ENSG00000254473",-0.626504691244804,5.15094178299423,-2.32128025272358,0.0218154128483845,0.204741689473357,-3.59112442226692,"chr9",83707594,83713378,0.452722558340536,0.498816936678045,".",5785,1131,"5","antisense",45.27,"RP11-522I20.3","not"
"150","ENSG00000183250",0.702689055444742,3.46718913849336,2.31982998760014,0.0218962983663083,0.204994655394921,-3.39404567833417,"chr21",44932814,44939913,0.542957746478873,0.61074208094193,"0.510723713620898",7100,2651,"8","lincRNA",54.3,"LINC01547","not"
"640","ENSG00000224003",-0.431949982608527,6.28144369728471,-2.31317442001619,0.0222708931181237,0.207989348260413,-3.76206012663644,"chr22",25647261,25649232,0.424442190669371,0.40724438328023,".",1972,1626,"2","processed_pseudogene",42.44,"YES1P1","not"
"1759","ENSG00000243560",-0.552594804641917,5.02476392624276,-2.31156960652504,0.0223620557526164,0.208328857636508,-3.60019168255469,"chr19",46688797,46689068,0.558823529411765,0.558823529411765,".",272,271,"7","misc_RNA",55.88,"RN7SL364P","not"
"1169","ENSG00000232063",-0.989006816615545,3.74919802731597,-2.30921350234062,0.0224964905602428,0.208523055893495,-3.44284964247578,"chr9",94332476,94360948,0.4486004284761,0.514768620866077,"0.43013511202325977",28473,2159,"6","lincRNA",44.86,"RP11-307E17.8","not"
"2326","ENSG00000257878",-0.401194236968962,8.84156872614214,-2.30832307809318,0.0225474811818538,0.208523055893495,-4.04683873610074,"chr12",95996521,96011489,0.392945420535774,0.458110070614602,"0.3878391889639807",14969,858,"4","antisense",39.29,"RP11-256L6.3","not"
"2590","ENSG00000261096",-0.799505073204613,3.04722021808304,-2.30853759424791,0.0225351875174293,0.208523055893495,-3.39550743091135,"chr2",231809846,231812352,0.484244116473873,0.484244116473873,".",2507,2506,"5","sense_overlapping",48.42,"RP11-690I21.2","not"
"15","ENSG00000116883",0.60912183971246,4.40451413459338,2.30222156098472,0.0228996294226832,0.209234354412546,-3.52201342734996,"chr1",36323734,36329221,0.528607871720117,0.550580860457316,".",5488,1836,"7","antisense",52.86,"RP11-268J15.5","not"
"781","ENSG00000225992",-0.727139483570379,3.27367306723773,-2.30335276097987,0.0228339797518684,0.209234354412546,-3.42448081427935,"chr7",38322446,38322730,0.575438596491228,0.575438596491228,".",285,284,"7","TR_V_pseudogene",57.54,"TRGVA","not"
"917","ENSG00000228107",-0.3454703390757,6.75435010944281,-2.3031527474459,0.0228455755720066,0.209234354412546,-3.84111089050646,"chr21",36360630,36362040,0.478384124734231,0.463095671203426,".",1411,594,"4","sense_overlapping",47.84,"AP000692.9","not"
